Calendar Year,Payer ,Length of Gestation,Grouper,Birth Characteristic, Number of Births 
2010,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Two or More Race Categories,3623
2010,Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,White,32619
2010,Medi-Cal,Normal Gestation (>=37 Weeks),Parity Status,First-Born,80373
2010,Medi-Cal,Normal Gestation (>=37 Weeks),Parity Status,One Previous Birth,63536
2010,Medi-Cal,Normal Gestation (>=37 Weeks),Parity Status,Two or More Previous Births,78404
2010,Medi-Cal,Normal Gestation (>=37 Weeks),Parity Status,Unknown Parity,89
2010,Medi-Cal,Normal Gestation (>=37 Weeks),Pre-Pregnancy Weight,Normal Weight,90037
2010,Medi-Cal,Normal Gestation (>=37 Weeks),Pre-Pregnancy Weight,Overweight/Obese/Extremely Obese,109499
2010,Medi-Cal,Normal Gestation (>=37 Weeks),Pre-Pregnancy Weight,Underweight,7687
2010,Medi-Cal,Normal Gestation (>=37 Weeks),Pre-Pregnancy Weight,Unknown Weight,15179
2010,Medi-Cal,Normal Gestation (>=37 Weeks),Single/Multiple Birth,Multiple Birth,2310
2010,Medi-Cal,Normal Gestation (>=37 Weeks),Single/Multiple Birth,Singleton Birth,220092
2010,Medi-Cal,Normal Gestation (>=37 Weeks),Smoking Status,Maternal Non-Smoker,212689
2010,Medi-Cal,Normal Gestation (>=37 Weeks),Smoking Status,Maternal Smoker,7302
2010,Medi-Cal,Normal Gestation (>=37 Weeks),Smoking Status,Unknown Smoking Status,2411
2010,Medi-Cal,Normal Gestation (>=37 Weeks),Substance Use Status,Maternal Non-Substance User,218545
2010,Medi-Cal,Normal Gestation (>=37 Weeks),Substance Use Status,Maternal Substance User,3406
2010,Medi-Cal,Normal Gestation (>=37 Weeks),Substance Use Status,Unknown Substance Use Status,451
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Diabetes Status,Diabetes Diagnosis,2813
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Diabetes Status,No Diabetes Diagnosis,22927
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Diabetes Status,Unknown Diabetes Status,78
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Hypertension Status,Hypertension Diagnosis,4153
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Hypertension Status,No Hypertension Diagnosis,21587
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Hypertension Status,Unknown Hypertension Status,78
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 17 and Younger,1169
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 18-19,2398
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 20-24,7240
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 25-29,6495
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 30-34,4859
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 35 and Older,3657
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Invalid Age,0
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,Bachelor's Degree or Higher,867
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,High School Graduate,8363
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,Less Than High School,10300
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,Some College or Associate's Degree,5440
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,Unknown Education,848
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Nativity,Foreign-Born,11433
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Nativity,U.S.-Born,14375
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Nativity,Unknown Nativity,10
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,African-American,2639
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,American Indian/Alaska Native,153
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Asian,1335
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Hawaiian/Pacific Islander,158
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Hispanic,17288
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Other/Unknown Race,338
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Two or More Race Categories,466
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,White,3441
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Parity Status,First-Born,7977
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Parity Status,One Previous Birth,6916
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Parity Status,Two or More Previous Births,10907
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Parity Status,Unknown Parity,18
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Pre-Pregnancy Weight,Normal Weight,9232
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Pre-Pregnancy Weight,Overweight/Obese/Extremely Obese,12150
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Pre-Pregnancy Weight,Underweight,942
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Pre-Pregnancy Weight,Unknown Weight,3494
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Single/Multiple Birth,Multiple Birth,3102
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Single/Multiple Birth,Singleton Birth,22716
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Smoking Status,Maternal Non-Smoker,24317
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Smoking Status,Maternal Smoker,1123
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Smoking Status,Unknown Smoking Status,378
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Substance Use Status,Maternal Non-Substance User,24956
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Substance Use Status,Maternal Substance User,784
2010,Medi-Cal,Preterm Delivery (<37 Weeks),Substance Use Status,Unknown Substance Use Status,78
2010,Medi-Cal,Unknown Gestation,Diabetes Status,Diabetes Diagnosis,590
2010,Medi-Cal,Unknown Gestation,Diabetes Status,No Diabetes Diagnosis,7532
2010,Medi-Cal,Unknown Gestation,Diabetes Status,Unknown Diabetes Status,30
2010,Medi-Cal,Unknown Gestation,Hypertension Status,Hypertension Diagnosis,659
2010,Medi-Cal,Unknown Gestation,Hypertension Status,No Hypertension Diagnosis,7463
2010,Medi-Cal,Unknown Gestation,Hypertension Status,Unknown Hypertension Status,30
2010,Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 17 and Younger,397
2010,Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 18-19,849
2010,Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 20-24,2688
2010,Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 25-29,2120
2010,Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 30-34,1332
2010,Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 35 and Older,766
2010,Medi-Cal,Unknown Gestation,Maternal Age Group,Invalid Age,0
2010,Medi-Cal,Unknown Gestation,Maternal Education Status,Bachelor's Degree or Higher,262
2010,Medi-Cal,Unknown Gestation,Maternal Education Status,High School Graduate,2767
2010,Medi-Cal,Unknown Gestation,Maternal Education Status,Less Than High School,3053
2010,Medi-Cal,Unknown Gestation,Maternal Education Status,Some College or Associate's Degree,1644
2010,Medi-Cal,Unknown Gestation,Maternal Education Status,Unknown Education,426
2010,Medi-Cal,Unknown Gestation,Maternal Nativity,Foreign-Born,3024
2010,Medi-Cal,Unknown Gestation,Maternal Nativity,U.S.-Born,5109
2010,Medi-Cal,Unknown Gestation,Maternal Nativity,Unknown Nativity,19
2010,Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,African-American,776
2010,Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,American Indian/Alaska Native,59
2010,Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,Asian,387
2010,Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,Hawaiian/Pacific Islander,42
2010,Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,Hispanic,5311
2010,Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,Other/Unknown Race,128
2010,Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,Two or More Race Categories,139
2010,Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,White,1310
2010,Medi-Cal,Unknown Gestation,Parity Status,First-Born,2485
2010,Medi-Cal,Unknown Gestation,Parity Status,One Previous Birth,2381
2010,Medi-Cal,Unknown Gestation,Parity Status,Two or More Previous Births,3179
2010,Medi-Cal,Unknown Gestation,Parity Status,Unknown Parity,107
2010,Medi-Cal,Unknown Gestation,Pre-Pregnancy Weight,Normal Weight,2529
2010,Medi-Cal,Unknown Gestation,Pre-Pregnancy Weight,Overweight/Obese/Extremely Obese,3542
2010,Medi-Cal,Unknown Gestation,Pre-Pregnancy Weight,Underweight,275
2010,Medi-Cal,Unknown Gestation,Pre-Pregnancy Weight,Unknown Weight,1806
2010,Medi-Cal,Unknown Gestation,Single/Multiple Birth,Multiple Birth,164
2010,Medi-Cal,Unknown Gestation,Single/Multiple Birth,Singleton Birth,7988
2010,Medi-Cal,Unknown Gestation,Smoking Status,Maternal Non-Smoker,7309
2010,Medi-Cal,Unknown Gestation,Smoking Status,Maternal Smoker,417
2010,Medi-Cal,Unknown Gestation,Smoking Status,Unknown Smoking Status,426
2010,Medi-Cal,Unknown Gestation,Substance Use Status,Maternal Non-Substance User,7814
2010,Medi-Cal,Unknown Gestation,Substance Use Status,Maternal Substance User,308
2010,Medi-Cal,Unknown Gestation,Substance Use Status,Unknown Substance Use Status,30
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Diabetes Status,Diabetes Diagnosis,16427
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Diabetes Status,No Diabetes Diagnosis,183650
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Diabetes Status,Unknown Diabetes Status,18636
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Hypertension Status,Hypertension Diagnosis,11938
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Hypertension Status,No Hypertension Diagnosis,188139
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Hypertension Status,Unknown Hypertension Status,18636
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 17 and Younger,2794
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 18-19,4157
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 20-24,23816
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 25-29,59465
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 30-34,73802
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Ages 35 and Older,54669
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Age Group,Invalid Age,10
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Education Status,Bachelor's Degree or Higher,101772
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Education Status,High School Graduate,37893
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Education Status,Less Than High School,14741
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Education Status,Some College or Associate's Degree,56710
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Education Status,Unknown Education,7597
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Nativity,Foreign-Born,77245
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Nativity,U.S.-Born,141371
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Nativity,Unknown Nativity,97
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,African-American,7369
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,American Indian/Alaska Native,601
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Asian,41528
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Hawaiian/Pacific Islander,886
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Hispanic,69214
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Other/Unknown Race,4711
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,Two or More Race Categories,5210
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Maternal Race/Ethnicity,White,89194
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Parity Status,First-Born,95616
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Parity Status,One Previous Birth,75232
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Parity Status,Two or More Previous Births,47787
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Parity Status,Unknown Parity,78
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Pre-Pregnancy Weight,Normal Weight,106552
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Pre-Pregnancy Weight,Overweight/Obese/Extremely Obese,74232
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Pre-Pregnancy Weight,Underweight,7770
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Pre-Pregnancy Weight,Unknown Weight,30159
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Single/Multiple Birth,Multiple Birth,4418
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Single/Multiple Birth,Singleton Birth,214295
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Smoking Status,Maternal Non-Smoker,197190
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Smoking Status,Maternal Smoker,1862
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Smoking Status,Unknown Smoking Status,19661
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Substance Use Status,Maternal Non-Substance User,199269
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Substance Use Status,Maternal Substance User,808
2010,Non-Medi-Cal,Normal Gestation (>=37 Weeks),Substance Use Status,Unknown Substance Use Status,18636
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Diabetes Status,Diabetes Diagnosis,2684
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Diabetes Status,No Diabetes Diagnosis,17857
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Diabetes Status,Unknown Diabetes Status,2775
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Hypertension Status,Hypertension Diagnosis,4054
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Hypertension Status,No Hypertension Diagnosis,16487
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Hypertension Status,Unknown Hypertension Status,2775
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 17 and Younger,403
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 18-19,506
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 20-24,2476
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 25-29,5291
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 30-34,7174
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Ages 35 and Older,7456
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Age Group,Invalid Age,10
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,Bachelor's Degree or Higher,9709
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,High School Graduate,4210
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,Less Than High School,2082
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,Some College or Associate's Degree,6175
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Education Status,Unknown Education,1140
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Nativity,Foreign-Born,8079
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Nativity,U.S.-Born,15216
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Nativity,Unknown Nativity,21
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,African-American,1159
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,American Indian/Alaska Native,79
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Asian,4044
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Hawaiian/Pacific Islander,106
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Hispanic,7828
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Other/Unknown Race,799
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,Two or More Race Categories,538
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Maternal Race/Ethnicity,White,8763
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Parity Status,First-Born,9278
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Parity Status,One Previous Birth,7503
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Parity Status,Two or More Previous Births,6524
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Parity Status,Unknown Parity,11
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Pre-Pregnancy Weight,Normal Weight,8886
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Pre-Pregnancy Weight,Overweight/Obese/Extremely Obese,7308
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Pre-Pregnancy Weight,Underweight,757
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Pre-Pregnancy Weight,Unknown Weight,6365
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Single/Multiple Birth,Multiple Birth,5504
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Single/Multiple Birth,Singleton Birth,17812
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Smoking Status,Maternal Non-Smoker,20115
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Smoking Status,Maternal Smoker,289
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Smoking Status,Unknown Smoking Status,2912
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Substance Use Status,Maternal Non-Substance User,20358
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Substance Use Status,Maternal Substance User,183
2010,Non-Medi-Cal,Preterm Delivery (<37 Weeks),Substance Use Status,Unknown Substance Use Status,2775
2010,Non-Medi-Cal,Unknown Gestation,Diabetes Status,Diabetes Diagnosis,605
2010,Non-Medi-Cal,Unknown Gestation,Diabetes Status,No Diabetes Diagnosis,5615
2010,Non-Medi-Cal,Unknown Gestation,Diabetes Status,Unknown Diabetes Status,638
2010,Non-Medi-Cal,Unknown Gestation,Hypertension Status,Hypertension Diagnosis,500
2010,Non-Medi-Cal,Unknown Gestation,Hypertension Status,No Hypertension Diagnosis,5720
2010,Non-Medi-Cal,Unknown Gestation,Hypertension Status,Unknown Hypertension Status,638
2010,Non-Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 17 and Younger,176
2010,Non-Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 18-19,190
2010,Non-Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 20-24,909
2010,Non-Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 25-29,2004
2010,Non-Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 30-34,2027
2010,Non-Medi-Cal,Unknown Gestation,Maternal Age Group,Ages 35 and Older,1537
2010,Non-Medi-Cal,Unknown Gestation,Maternal Age Group,Invalid Age,15
2010,Non-Medi-Cal,Unknown Gestation,Maternal Education Status,Bachelor's Degree or Higher,2258
2010,Non-Medi-Cal,Unknown Gestation,Maternal Education Status,High School Graduate,1462
2010,Non-Medi-Cal,Unknown Gestation,Maternal Education Status,Less Than High School,723
2010,Non-Medi-Cal,Unknown Gestation,Maternal Education Status,Some College or Associate's Degree,1861
2010,Non-Medi-Cal,Unknown Gestation,Maternal Education Status,Unknown Education,554
2010,Non-Medi-Cal,Unknown Gestation,Maternal Nativity,Foreign-Born,2194
2010,Non-Medi-Cal,Unknown Gestation,Maternal Nativity,U.S.-Born,4631
2010,Non-Medi-Cal,Unknown Gestation,Maternal Nativity,Unknown Nativity,33
2010,Non-Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,African-American,276
2010,Non-Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,American Indian/Alaska Native,16
2010,Non-Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,Asian,910
2010,Non-Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,Hawaiian/Pacific Islander,23
2010,Non-Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,Hispanic,2717
2010,Non-Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,Other/Unknown Race,389
2010,Non-Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,Two or More Race Categories,133
2010,Non-Medi-Cal,Unknown Gestation,Maternal Race/Ethnicity,White,2394
2010,Non-Medi-Cal,Unknown Gestation,Parity Status,First-Born,2405
2010,Non-Medi-Cal,Unknown Gestation,Parity Status,One Previous Birth,2238
2010,Non-Medi-Cal,Unknown Gestation,Parity Status,Two or More Previous Births,1981
2010,Non-Medi-Cal,Unknown Gestation,Parity Status,Unknown Parity,234
2010,Non-Medi-Cal,Unknown Gestation,Pre-Pregnancy Weight,Normal Weight,2376
